row_id,주제,내용,상세내용,주장/검증매체
541,경제,"'가상화폐 2000억대 사기' QRC뱅크 대표, 2심도 징역 10년","['항소심', '투자자', '뱅크', '혐의', '징역', '고씨', '투자', '수익', '보장', '속여', '기소', '선고', '재판', '부는', '사업']",뉴시스
542,경제,"소셜인베스팅랩, 투자자들끼리 네트워크 형성 … 앱에서 바로 주식거래도","['소셜', '스팅', '투자', '커피하우스', '주식', '서비스', '증권사', '증권', '있는', '우수상', '국내', '정보', '인사이트', '다양한', '있다', '했다']",매일경제
543,경제,"[앵커리포트] '무이자'로 벌금 빌려 드려요...장발장 은행 ""폐업이 소망""","['벌금', '장발장', '은행', '교도소', '하는', '재산', '형편', '있습니다', '같은', '금액', '있는데요', '지원', '소득']",YTN
544,경제,‘자산 많으면 벌금도 많이 부과’…법관들도 찬반논쟁,"['재산', '벌금', '하는', '비례', '자산', '도입', '있다', '형벌', '따라', '위해', '피고인', '법관', '제도', '같은', '액수', '파악', '은닉', '부작용', '부과', '경제', '문제', '법안', '발의', '의원']",문화일보
545,경제,"한은, 코로나 대응 8조 출자 약속 안지켰다? [FACT IN 뉴스]","['원내대표', '매입', '금융', '출자', '기업', '대출', '채권', '했다', '역할', '비판', '요청', '코로나', '약속', '윤호중', '극복', '방식', '여당', '한국은행', '지키지', '하지', '위해', '정부', '재원']",세계일보
546,경제,"""해양진흥공사 추가 출자 무산…부산 통합당 뭐했나"" 부글부글","['예산', '통합', '의원', '부산', '했다', '지역', '뉴스', '해양', '해운업', '출자', '추경', '진흥', '공사', '코로나', '시민', '공약', '포함', '주호영', '원내대표', '비판', '방관', '최인호', '있다', '반영', '되지', '야당', '하지', '지적', '책임', '모임', '추경안', '위기', '사업', '통과', '정치', '목소리', '되는', '총선']",뉴스1
547,경제,[김상조의 경제시평] 안종범 경제수석과 이종걸 원내대표의 착각,"['야당', '순환', '출자', '정부', '경제민주화', '성과', '안종범', '수석', '책임', '개혁', '규제', '없다', '그룹', '자화자찬', '진전', '금지', '현대', '경향', '이종걸', '원내대표', '다른', '아니다', '하는', '결과', '평가', '응답', '국민', '여당', '이를', '해야', '대통령', '공약', '공정거래법', '신규', '해서는', '대한', '기존', '해소', '수도', '경향신문']",경향신문
548,경제,"中 부동산 위기?...""코스피에 주는 영향 적다""","['중국', '부동산', '위험', '위기', '헝다', '국내', '증시', '했다', '전망', '연구원', '경기', '시스템', '디폴트']",파이낸셜뉴스
549,경제,“의료·교통·전기 민영화 안 돼”…100여개 시민단체 연대 출범,"['행동', '공공', '민영화', '확대', '공동', '출범', '기자회견', '철도', '운수', '노조', '파업', '하는', '의료']",한겨레
550,경제,"서울시 ""시민 생명·안전 위해 땀 흘린 분 추천받아요""","['안전', '서울시', '추천', '서울', '위해', '후보자', '단체', '시민', '사회', '개인']",뉴시스
551,경제,[단독] 서울시사회서비스원 대표 사의… 결국 해산수순 밟나,"['사원', '서비스', '의회', '돌봄', '대표', '했다', '서울시', '기관', '설립', '시사회', '예산', '해산', '있다', '노조', '임금', '체계', '사회', '노동자', '공공', '노동조합', '운수', '서울시장', '직접', '교섭', '요구', '하는', '시장']",세계일보
552,경제,산업부 “산단 입지규제 등 규제개선 적극 추진”,"['산업', '규제', '산업부', '산단', '해소', '울산', '기업', '투자', '했다', '주영준', '실장', '이차전지', '소재', '에코', '케미칼', '있다', '공장', '애로']",이데일리
553,경제,"데이터센터, 침수피해도 방지해야…내년 1월부터 규제 강화 정책 시행","['데이터', '센터', '배터리', '관리', '했다', '조치', '구축', '설치', '사업자', '화재', '침수', '시행', '업계', '고시', '정부', '경우', '재난', '한다', '시설', '이번', '따라', '됐다', '보호', '신설', '방지']",전자신문
554,경제,"동물학대, 성착취, 살인예고... '자율규제' 실패한 디시인사이드","['규제', '예고', '살인', '온라인', '디시인사이드', '범죄', '갤러리', '자율', '사업자', '게시', '있다', '하는', '커뮤니티', '회원', '우울증', '정부', '됐다', '한다', '익명', '운영', '책임', '흉기', '경찰', '활동', '범행', '문제', '공간', '콘텐츠', '했다']",한국일보
555,경제,"조승래 ""이동관 10년간 재산 3배 어떻게 늘었는지 밝혀야""","['했다', '소득', '이동관', '후보자', '재산', '의원', '예금', '신고', '어떤', '어떻게', '아파트', '없다', '해야', '배우자', '갖고', '처분', '증인', '자료', '생활', '재산형', '국회', '정부', '지난', '증권', '자녀', '보유', '있다', '질문', '거래', '지출', '감시', '증여', '상속', '인사청문회', '청문회', '증가', '제출', '직업', '방송통신', '위원장', '당시', '민주당', '과정', '서울', '포함', '홍보수석', '전자', '관보', '본인', '수입', '생활비', '주식', '하는', '강조', '근로', '사업', '방송']",미디어오늘
556,경제,강남서 2년 만에 침묵 깬 '찐거래' 속사정 [현장],"['거래', '단지', '아파트', '매물', '있는', '홀로', '됐다', '지난', '계약', '구축', '강남', '전용', '서초동', '성사', '소규모', '소식', '시장', '있다', '동일면', '적대', '지역', '같은', '규모', '이슈', '개월', '상승', '움직임', '의미', '일원', '중개업', '서울', '부동산', '올해', '팔렸다', '준공', '대표', '모델링', '사업', '가구', '재건축', '최근', '했다']",아이뉴스24
557,경제,[연합뉴스 이 시각 헤드라인] - 14:30,"['했다', '전문', '보기', '서울', '국회', '출석', '조사', '있다', '의원', '협의', '거래', '해병대', '이재명', '의혹', '민주당', '대표', '중앙', '준비', '관련', '따르면', '됐다', '결과', '초전도체', '개발', '더불어', '오전', '도착', '국정원', '한미', '회의', '발사', '보고', '위원회', '밝혔다', '정부', '오염수', '조치', '공개', '설명', '소위', '지난', '네이처', '한국', '유족', '기록', '유가족', '사단', '자료', '리서치', '평가', '아파트', '상승']",연합뉴스
558,경제,[클릭! 아파트 신고가신저가] '압구정한양' 64억에 신고가…'래미안퍼스티지'도 50.5억에 거래,"['거래', '단지', '아파트', '신고', '기록', '최근', '직방', '고가', '가장', '했다', '저가', '일주일', '가운데', '이전', '되며', '가를']",서울경제
559,경제,강남 대형 평형 잇단 신고가...중소형은 전고점까진 아직,"['서울', '아파트', '전용', '대형', '평형', '지난달', '거래', '중소', '초과', '보다', '뉴시스', '기자', '단지', '회복', '가격', '승률', '미만', '지난해']",뉴시스
560,경제,"전국 집값 진짜 바닥?…""85억"", ""51억"" 신고가 줄줄이 찍었다","['상승', '서울', '전국', '집값', '가격', '하락', '했다', '전환', '아파트', '수도권', '거래', '위주', '주택', '지난해', '시작', '매매', '지방', '됐다', '전용', '전달', '한국', '부동산', '강남', '한남', '더힐', '고가', '상승세', '이후', '종합', '확대', '경우', '단지', '지난달']",머니투데이
561,경제,"한국경제TV 와우넷 파트너 박우신 ""개별종목 매매에 답이 있다""","['계좌', '수익률', '종목', '파트너', '박우신', '매매', '입니다', '기회', '개별', '증시', '전략', '있습니다', '있는', '와우', '단기', '차트', '모멘텀', '플레이', '합니다', '통해']",한국경제TV
562,경제,정부는 접겠다지만…식지않는 `뉴스테이` 인기,"['뉴스', '테이', '지방', '임대주택', '했다', '정부', '청약', '하는', '정책', '시장', '수요', '아파트', '주거', '기업', '주택', '때문', '분양', '부동산', '민간', '올해', '단지', '있다', '관계자', '월세', '임대료']",매일경제
563,경제,"‘미공개 정보’ 이용 공매도, 수익률 3.36%·투자승률 66.9%","['공매도', '시장', '대량', '이용', '수익률', '거래소', '매매', '정보', '거래', '투자', '승률', '분석', '포럼', '교수', '한국', '감자', '블록딜', '경우', '나타났다', '건전', '증시', '발표', '시간', '보면', '평균', '당일']",한겨레
564,경제,[법] 성북구에서 분양받은 사람이 강남에서 분양 신청 할 수 있을까,"['분양', '투기', '지구', '투자', '하는', '부동산', '경우', '하여', '수익', '있다', '때문', '제한', '지정', '원칙', '해제', '사람', '시간', '재개발', '재건축', '판단', '구역', '한다', '하더라도', '신청', '우선', '적용', '있는', '라면', '보장', '실현', '받을', '사업', '정도', '적지', '지역', '상담', '크게', '이기', '변호사', '관련', '가령', '받은', '성북구', '문제', '되지', '않는다는', '권리', '하지', '택법', '국토교통부']",머니투데이
565,경제,‘미성년자 성폭력 공소시효 연장’ 소급적용…헌재 전원일치 “합헌”,"['시효', '성폭력', '범죄', '처벌', '원칙', '헌법재판소', '피해자', '소급', '조항', '형벌', '성년', '하도록', '되지', '사건', '대해', '규정', '판단', '적용', '헌법', '불소', '했다', '행위']",국민일보
566,경제,LH 투기 직원 ‘친일파’랬다가 아니랬다가… ‘재산 몰수’ 소급 적용 오락가락,"['투기', '소급', '적용', '했다', '논의', '이익', '처벌', '가능성', '하는', '내용', '소급입법', '대한', '정부', '친일', '직원', '있다', '앞서', '위헌', '공직자', '몰수', '대통령', '환수', '입장', '주택', '친일파', '개정안', '추진', '대해', '구체', '경우', '변호사', '부패', '정책', '협의', '부당', '수준', '부정', '선거', '민심', '사태', '정이', '한다', '행위', '따라', '부동산', '처분', '방안', '민주당', '지난', '판단', '같은', '범죄', '법안', '특별법', '하면', '설명', '제기', '입법', '진정', '통해', '원칙', '있는']",세계일보
567,경제,'위헌 결정난 형벌조항' 소급 적용 못하게 한것은 합헌,"['결정', '조항', '간통죄', '합헌', '헌재', '형벌', '소급', '대한', '효력', '했다', '이씨', '적용', '연합뉴스', '헌법소원', '제한', '신뢰', '안정', '다음', '해당', '유죄', '재심', '청구', '위헌']",연합뉴스
568,경제,"[사설]재정부실 美 12년 만에 신용 강등… ‘1000조 빚’ 韓, 남 일 아니다","['미국', '피치', '정부', '신용등급', '가사', '부채', '증가', '강등', '최고', '하는', '한국', '세계', '용평', '했다', '하락', '한다', '재정']",동아일보
569,경제,[사설] 美 재정 악화에 신용등급 강등…우리도 퍼주기 포퓰리즘 벗어나야,"['재정', '미국', '국가', '피치', '했다', '악화', '부채', '우려', '지난해', '채무', '문제', '이유', '신용등급', '추락', '있다']",서울경제
570,경제,"[사실확인] 청년 세대, IMF 때보다 취업 힘들다?","['고용', '실업률', '취업', '했습니다', '외환위기', '각각', '지금', '감소', '경제', '하면', '청년', '시절', '입니다', '성장', '경제성장률', '일자리', '하는', '경우', '때문', '소득', '현재', '였습니다', '가장', '수가', '이후', '사람', '교수', '당시', '차이', '불완전', '코로나', '통계청', '확인', '제외', '낮은', '지표', '기록', '급격히', '전문가', '사업', '비교', '였고', '높은', '해야', '단기', '아르바이트']",MBN
571,경제,“62년 공업도시 울산… 대기업 본사 아닌 공장 있는 곳에 세금 내야”[인구가 모든 것의 모든 것이다],"['울산', '인구', '한다', '기업', '있다', '일자리', '지역', '지방', '산업', '대학', '사람', '됐다', '하는', '지정', '공장', '해야', '문제', '서울', '했다', '있는', '산시', '공업', '도시', '자동차', '하나', '외국인', '김두겸', '부자', '대한', '소멸', '때문', '생산', '전국', '정도', '수도권', '현재', '대통령', '우리', '없다', '취업', '청년', '생활', '된다', '달라', '지방정부', '위해', '있는데', '세금', '이제', '이차전지']",서울신문
572,경제,IMF 이후 최악의 '고용 한파'…지난해 취업자 22만명↓,"['취업', '고용', '가장', '기자', '입니다', '코로나', '지난해', '이후', '컸습니다', '서울', '실업', '급여', '신청', '전보', '줄어든', '겁니다', '정부']",JTBC
573,경제,"이번엔 '서울, 마이소울'…지자체장과 운명 같이하는 도시 브랜드?","['브랜드', '슬로건', '도시', '서울', '뉴욕', '했습니다', '서울시', '사진', '연합뉴스', '한다', '사용', '시장', '마이', '소울', '디자인', '로고', '아이', '입니다', '했죠', '새로운', '바뀌는', '해온', '대구', '부산']",JTBC
574,경제,내년 출범 의정부도시공사 대표 지원자 ‘0명’,"['공단', '관리', '도시', '이사장', '시설', '공사', '의정부시', '공개', '모집', '출범', '예정', '대표', '인사', '지역', '전환', '임기', '상임', '사직', '응모', '내년', '지원', '한다', '하는', '캠프', '개발']",경기일보
575,경제,"독일 뉘른베르크 찾은 강기정 광주시장 ""인권도시 역할 강화""","['인권', '시장', '뉘른베르크', '광주시', '도시', '광주', '쾨니히', '세계', '했다', '하는', '대표', '독일', '나치', '민주', '기억', '강기정', '현지', '시간', '시청', '방문', '마르쿠스', '만나', '있다', '뉴스', '민주화', '행사', '포럼', '각각', '국가']",뉴스1
576,경제,"건강검진 결과 받은 뒤, 찾아본 레시피[주말&]","['재료', '다진', '넣고', '소스', '작은', '약간', '분량', '양파', '참기름', '소금', '넣어', '다음', '마늘', '썬다', '가루', '오징어', '들깨', '도토리묵', '섞은', '얇게', '올린', '고루', '크기', '바지락', '양배추', '입니다', '결과', '고기', '양념장', '간장', '올린다', '당근', '유자청', '순두부', '닭고기', '가슴', '오이', '물기', '정도', '미역', '녹차', '앞다리', '막장', '건강검진', '주말', '음식', '공기', '참깨', '파프리카', '적당', '청국장', '쪽파', '검은', '섞는다', '양념', '부추', '껍질', '길이', '썰어', '찬물', '대파', '뚜껑', '씻어', '중간', '쇠고기', '불린', '후춧가루', '돼지고기', '견과']",레이디경향
577,경제,[카페 민지(MZ)] 라오스서 온 건강한 커피…자연을 담은 '올곧',"['했다', '커피', '대표', '현미', '물질', '발암', '유기농', '아크릴', '아마이드', '건강', '한다', '재료', '사용', '라오스', '모든', '없는', '있다', '건강한', '때문', '매장', '농장', '제공', '문제', '해결', '자연', '소금', '캄파뉴', '카페', '사회', '재단', '만든', '사람', '같은', '좋은', '만들기', '볼라벤', '로스팅', '위해', '베이커리', '유지', '운영']",매일신문
578,경제,"""가볍고 건강하게""…도시락부터 음료, 디저트까지 `저칼로리·저당` 인기","['칼로리', '제품', '저당', '했다', '도시락', '건강', '특징', '이번', '라이트', '아이스크림', '우유', '디아블로', '있는', '소비자', '중이', '있다', '두유', '식단', '푸드', '단백질', '소스', '줄인', '비비드', '키친', '가슴', '함량', '국내', '과육', '출시', '딸기', '자두', '라라', '스윗']",디지털타임스
579,경제,"재건축때 거주용 주택, 1년 이상 살아야 양도세 안낸다","['주택', '대체', '재건축', '과세', '사업', '도세', '시행', '취득', '혜택', '거주', '재개발', '처분', '해야', '대상', '가구', '한다', '조합원', '완공', '있다', '김씨', '기존', '적용', '당시', '이내', '이후', '된다', '때문', '대한', '받을', '다만', '이상', '요건']",한국경제
580,경제,"'복마전' 재건축·재개발 비리 사라질까…경기도, 예산·회계규정 마련","['사업', '예산', '사용', '업무', '회계', '표준', '규정', '했다', '추진', '하도록', '경기도', '조합', '정비', '집행']",아시아경제
581,경제,"""웃돈 5억 주고 빌라 샀는데…"" 재개발 꿈꾸던 직장인 '피눈물'","['사비', '사업', '조합', '시공사', '갈등', '조합원', '있다', '했다', '재개발', '건설', '계약', '인상', '매물', '지연', '매수', '교체', '구역', '최근', '투자자', '정비', '재건축', '서울', '서대문구', '승계', '하는', '카드', '관계자', '사이', '사가', '업계']",한국경제
582,경제,"서울행정법원 ""대통령실 조직도·직원 명단 대부분 공개하라""","['대통령실', '공개', '정보공개', '거부', '직원', '명단', '참여연대', '판결', '뉴스타파', '소송', '법원', '업무', '있다', '정보', '상대로', '취소', '대통령', '했다', '채용', '공직자', '한다', '처분', '일부', '소속', '행정법원', '성명', '직급', '청구', '당시', '대상', '되면', '수행', '위원회', '비공개', '운영']",오마이뉴스
583,경제,2차 전지 핵심기술 유출 전 LG에너지솔루션 직원 구속 기소,"['자문', '영업비밀', '회사', '혐의', '기술', '검찰', '범죄', '유출', '누설', '형식']",MBN
584,경제,"""급여 비밀"" 대통령실 앞 경비원, 근무 중 틱톡 라이브 하다 결국","['공원', '근무', '방송', '했다', '용산', '통해', '개인', '교체', '경비원', '관리', '경비', '직원']",파이낸셜뉴스
585,경제,"감사원, 한전 직원 180명 ‘태양광 장사 의혹’ 감사","['사업', '태양광', '감사원', '직원', '한전', '감사', '있는', '있다', '대해', '내부', '정보', '이용', '업무', '진행', '했다', '관계자']",동아일보
586,경제,김영란법 농축산물 선물 가액 10만→15만원 상향…올 추석 30만까지(종합),"['선물', '했다', '문화', '개정', '시행', '있다', '가액', '명절', '기간', '수산물', '농축', '추석', '뉴스', '기자', '청탁', '서울', '국민', '예술', '수산업', '김영란', '합의', '적용', '관람', '포함', '열린', '금품', '경우', '있는', '정책', '의장', '국회', '협의', '현재', '관련', '국민권익위', '되고', '원장', '대표', '금지법', '어려움', '하는', '한국']",뉴스1
587,경제,"대통령실 ""한미일 정상회의로 북핵 대응 전선 더 강해져""","['정상', '회의', '한미', '대통령실', '있다', '경제', '하는', '대변인', '했다', '달러', '오커스', '쿼드', '비교', '성과', '우리', '나라', '분야']",데일리안
588,경제,대통령실 “한미일 회의서 北핵 대응 기본구조 갖춰”,"['회의', '했다', '정상', '대통령실', '한미', '있다', '성과', '처음', '경제', '한국', '동맹', '이번', '선언', '문서', '첨단', '분야', '평가', '대해', '대변인', '나라']",이데일리
589,경제,"공매도 전면 재개 움직임…""정확한 시점은 말하기 어려워""","['공매도', '투자자', '금융', '재개', '있다', '전면', '시장', '금지', '검토', '밝혔다', '대해', '조치', '하는', '개인', '방향', '위원회', '부위', '원장', '당국', '상황', '한다', '종목', '외국인', '주식', '주가', '하락']",시사저널
590,경제,"[일문일답] 금융위 부위원장 ""공매도 전면 재개 방향…시점은 미정""(종합)","['금융', '있다', '부동산', '공매도', '재개', '하는', '대한', '자본시장', '했다', '투자자', '투자', '상황', '국내', '영향', '시장', '부위', '원장', '위원회', '주가조작', '대해', '한다', '법안', '규모', '해외', '중국', '서울', '중장', '기적', '김소영', '한국', '제공', '시점', '하겠다', '불공정', '거래', '대책', '개정안', '홍콩', '설명', '방침', '생각', '증권사', '우리나라', '선진국', '특례', '보금자리', '내부통제']",연합뉴스
591,경제,2분기 가계소득 양극화 추이 주목…기재위 공방 전망[기재부 주간예보],"['소득', '위원회', '재정', '차관', '국회', '가계', '동향', '증가', '기획', '회의', '결과', '조사', '발표', '물가', '정부', '기재부', '장관', '통계청', '실질', '전체', '있다', '지난', '전보', '주간', '대까지', '세종', '기자', '되는', '지표', '가구', '평균', '사회', '사업', '예정', '부총리', '계획']",이데일리
592,경제,“어디 살아요?”…소득에 따라 ‘끼리끼리’ 현상 강해졌다,"['소득', '분리', '청약', '거주지', '지수', '서울', '불평등', '수준', '수도권', '경우', '양극화', '아파트', '완화', '경쟁률', '가구', '정도', '있다', '다소', '현상', '평균', '따른', '했다', '공간', '공급', '남해']",서울신문
593,경제,10년 전 소득기준 그대로…정책 혜택서 소외된 '보통 국민들',"['소득', '기준', '공제', '한도', '평균', '대출', '하는', '정책', '증여세', '주택', '부부', '신혼부부', '세금', '상향', '정부', '혜택', '있다', '했다', '국민', '자산', '시대', '하지', '때문', '청약', '자금', '현행', '서민', '소외', '특례', '현실', '현재', '동안', '제자리걸음', '물가', '부의', '가속', '올해', '하면', '청년', '지적', '같은', '움직임', '비판', '따르면', '최대', '경우', '된다', '됐다', '자료', '되는', '구입', '적용', '받는', '반대']",시사저널
594,경제,계속 오르는 호텔·명품 가격… 그 이면엔 소득 양극화,"['소득', '가격', '호텔', '했다', '인상', '있다', '하는', '양극화', '코로나', '브랜드', '롯데', '지난', '수요', '전략', '명품', '샤넬', '레스토랑', '세느', '관계자', '제품', '스몰', '럭셔리', '세대', '타깃', '애플', '망고', '빙수', '팬데믹', '올해', '수준', '높은', '동기']",아시아경제
595,경제,정부 노력에도 다시 치솟는 닭고기 가격… “수익 위해 종계 수 적게 유지”,"['정부', '닭고기', '가격', '업계', '있다', '평년', '위해', '공급', '유지', '부족', '이후', '사육', '마릿수', '지난해', '시장', '지난', '지난달', '기록', '농식품부', '업체', '수준', '대비', '견제', '보고', '따르면', '같은', '많은', '생산', '했다', '문제', '일주일', '전문가', '하는', '수요', '설명', '종란', '하면서', '지속', '용종', '적은', '하기', '오는', '해결']",조선비즈
596,경제,곡물자급률 20% 밑도는 韓…“‘애그플레이션’ 대비해 가격안정대책·대체수입처 모색 필요”,"['곡물', '러시아', '엘니뇨', '협정', '자급', '가격', '흑해', '우려', '있다', '슈퍼', '애그플레이션', '발생', '감소', '수출', '우크라이나', '우리나라', '연구소', '보고서', '했다', '올해', '따른', '상승', '가운데', '파기', '급등', '수급', '생산', '대비', '주요', '온도', '이상']",세계일보
597,경제,'가격 급등' 오이 3만개 36% 할인 판매…'밥상 물가 잡기',"['가격', '공급', '농산물', '오이', '서울시', '시민', '판매', '물가', '롯데', '마트', '위해', '하는', '수급', '서울', '부담', '시중', '대비', '할인', '농수산', '한다', '구매', '급등', '품목', '저렴하게', '도매시장', '주요', '동향']",뉴스1
598,경제,태풍·폭염에 농산물 도매가격 급등…물가 뇌관되나,"['가격', '상승', '도매', '폭우', '피해', '배추', '지난달', '물가', '추석', '태풍', '농산물', '있다', '반영', '과일', '했다', '품목', '배기', '따른', '소비자', '명절', '유통', '농작물']",아시아경제
599,경제,농산물 가격 올랐는데 재배면적은 줄었다,"['가격', '농가', '하는', '보험', '재배', '면적', '수입', '경영', '감소', '농업', '위험', '상승', '전망', '인스티튜트', '주요', '영안', '정부', '했다', '보전', '재해', '한다', '도입', '보장', '제도', '고추', '농작물', '농사', '이탈', '작물', '농산물', '분석', '장치', '품목', '확대', '미국']",농민신문
600,경제,마트 주차 담당 직원 ‘온열질환 추정’ 사망…예방조치 실효성 의문 증폭,"['폭염', '질환', '예방', '관련', '안전', '조치', '산업', '고용부', '지난', '추정', '사망자', '발생', '작업', '처리', '속출', '당국', '상황', '최근', '직원', '현행', '따른', '규정', '한다', '제대로', '없다', '산안', '중지', '의무', '사업', '국회']",세계일보
601,경제,나온김에 많이 산다…‘4단계 격상’ 이후 마트 객단가 올라,"['마트', '가가', '단가', '했다', '단계', '대형', '증가', '같다']",스포츠경향
602,경제,춘천시 거리두기 2단계 격상...대형마트 방문자 검사 대상 확대,"['확진', '감염', '지역', '지난', '검사', '부산', '진자', '됐습니다', '기자', '마트', '진행', '강원도', '춘천시', '사회', '했습니다', '상황', '외국인', '집단', '있습니다', '직원', '판정', '대상', '입국', '격리', '접촉', '입니다', '추가', '어선', '제보']",YTN
603,경제,"'3단계 격상' 당장 안 갈 듯…""마트, 생필품만 판매 검토""","['단계', '입니다', '마트', '격상', '방역', '상황', '있습니다', '생필품', '필수', '시설', '기자', '서울', '대형', '인터뷰', '금지']",MBN
604,경제,"'3단계 격상' 당장 안 갈 듯…""마트, 생필품만 판매 검토""","['단계', '입니다', '마트', '격상', '방역', '상황', '있습니다', '생필품', '필수', '시설', '기자', '서울', '대형', '인터뷰', '금지']",MBN
605,경제,'빼꼼' 김치 택배상자 안 두 눈과 마주쳐 깜짝…살아있는 쥐였다,"['상자', '배송', '김치', '업체', '전자상거래', '택배', '했다', '주문', '테이프']",머니투데이
606,경제,택배상자에 ‘구멍 손잡이’… 업계는 “벌레 들어가는데”,"['상자', '손잡이', '설치', '마트', '구멍', '있다', '대형', '고용부', '제품', '택배', '했다', '들어갈', '소포', '제조업체', '내년', '하는', '한다', '하도록']",조선일보
607,경제,"가축질병 없는 청정 경남…도, 620억 투입해 방역체계 강화","['방역', '차단', '남도', '발생', '농가', '돼지', '가축', '아프리카', '열병', '시설', '구제역', '위해', '사업', '한다', '있다', '경남', '했다', '노력']",연합뉴스
608,경제,"[밀양24시] 밀양시, 가축방역 평가 1위…도지사 표창","['얼음', '밀양시', '하는', '농업', '유용미생물', '했다', '공급', '축제', '현장', '서비스', '경남', '가축', '평가', '축산', '하반기', '올해', '한다', '관광', '냉랭', '질병', '발생', '농가', '위해', '차량', '있는', '신비', '하면', '진행', '개인', '장공', '도움', '기술', '센터']",시사저널
609,경제,파주시 말라리아 전담반 구성…방역 총력,"['말라리아', '모기', '파주시', '지역', '대비', '매개', '삼일', '조산', '했다', '증상']",서울경제
610,경제,[단독] 잼버리 조직위 870억 예산 뜯어보니… 홍보물 제작보다 적은 방역·안전 예산,"['예산', '운영', '행사', '잼버리', '안전', '직위', '홍보', '편성', '방역', '소방', '시설', '프레', '의료', '했다', '취소', '책정', '관련', '하기', '사업']",조선비즈
611,경제,밀가루 대란 조짐에 유가까지 들썩… 물가 다시 고삐 풀리나 [뉴스 투데이],"['가격', '물가', '있다', '상승', '했다', '밀가루', '국제', '유가', '최근', '곡물', '수요', '안정', '석유', '에너지', '인도', '러시아', '우크라이나', '전쟁', '지난', '국내외', '악재', '불확실', '국내', '다시', '가능성', '수급', '수해', '증가', '하반기', '전망', '따라', '있다는', '지난해', '불안', '마트', '하는', '총장', '주요', '배럴', '우려']",세계일보
612,경제,日 오염수 방류 불안에 천일염 '일시품절' 사재기 조짐,"['소금', '천일염', '가격', '했다', '있다', '매출', '증가', '수협', '평년', '사재기', '지난', '마트', '진열', '오염수', '방류', '된다', '쇼핑', '업체']",강원도민일보
613,경제,식용유 사재기 조짐에 구매제한 확산 - 국내 재고는 충분할까?,"['식용유', '제한', '쇼핑몰', '사재기', '있는', '했습니다', '제품', '있습니다', '입니다']",MBC
614,경제,사재기 조짐에 대용량 식용유 예약 판매,"['마트', '있다', '식용유', '예약', '판매', '롯데', '구매', '사재기', '조짐', '용량']",서울신문
615,경제,"안양시, 청년 전월세 보증금 대출이자 지원","['안양시', '청년', '대출', '지원', '월세', '보증금', '이자', '모집', '안양']",아시아경제
616,경제,"하남시, 신혼부부 전월세자금 대출이자 지원 대상자 모집","['신혼부부', '대출', '지원', '전월세', '자금', '이자', '주택', '하남시', '대상자', '사업', '최대', '된다', '이하']",헤럴드경제
617,경제,상반기 개미들의 원픽은 '포스코홀딩스'... 소액주주 50만명 넘겼다,"['주가', '포스코', '홀딩스', '증권', '개인', '했다', '투자', '상반기', '투자자', '사업', '소액', '한국', '수준', '지난', '목표', '현재', '연구원', '이차전지', '소재', '보인다', '급등']",파이낸셜뉴스
618,경제,"""잽싸게 팔아치웠다""…초전도체로 드러난 'K-증시'의 초라함 [조재길의 마켓분석]","['초전도체', '입니다', '관련', '최대', '테마주', '주가', '주주', '맥신', '했습니다', '덕성', '국내', '분류', '서남', '구진', '상온', '투자자', '겁니다', '파워', '직스', '공시', '테마', '증시', '개발', '상한', '미국', '기업', '논란', '이슈']",한국경제
619,경제,에코프로 형제株 소액주주 67만명 시대…올 들어 2배 불어 상장사 중 최고 증가 [투자360],"['소액', '주주수', '했다', '에코', '차전지', '주주', '상반기', '증가', '감소', '주가', '프로', '카카오', '경우', '수가', '국내', '전자', '하이닉스', '네이버', '작년', '프로비', '종목', '증시', '나타났다', '개인', '반도체', '주의', '상승', '반년', '코스피', '코스닥', '상위', '자리', '개미', '투자자', '포스코', '조사', '반면', '카오', '이었다', '주주수는', '관련', '증권']",헤럴드경제
620,경제,테마주 '불변의 법칙'…초전도체株 주요 주주도 '한몫' 챙겼다,"['주주', '주요', '주가', '주식', '테마주', '매도', '전환', '공시', '급등', '차익', '했다', '델타', '초전도체', '실현', '주의', '투자자', '한다', '개미', '해야', '최대', '임원', '지적', '지난', '익피앤', '특별', '관계자', '고목', '증권', '매각', '매매', '전문가', '급락', '하는', '경우', '된다', '장사', '했다고', '주당', '공과', '기존', '투자', '악재']",이데일리
621,경제,공인인증서 해방됐더니 '전자서명' 대체 몇 개인지…해결책 나온다,"['인증서', '전자서명', '이용', '사업자', '기술', '인증', '공인', '기관', '연동', '민간', '서비스', '상호', '하는', '이용자', '다양한', '활용', '사업', '금융', '추진', '시스템', '있다', '표준', '폐지', '이르면', '내년', '지원', '마련', '기존', '했다', '방식', '발급', '공통', '시범', '차원', '표준화']",머니투데이
622,경제,[뉴스'까'페] 무늬만 '디지털 정부'…국토부의 '공인인증서' 잔재,"['공인', '신고', '인증서', '정부', '인증', '시스템', '간편', '했습니다', '국토부', '하는', '플랫폼', '지난', '도입', '홈페이지', '부동산', '거래', '관리', '계약', '입니다', '위해', '디지털', '금융', '의무', '됐습니다', '국토교통부', '전월세', '월세', '과태료', '부과', '예산']",SBS Biz
