row_id,내용,상세내용,주장/검증매체
761,유니클로미즈노 실적 쑥 기지개 켜는  패션,"['한국', '트렌드', '성장', '불매운동', '기록', '흑자', '스포츠', '영업', '회복', '패션', '기자', '브랜드', '반일', '에프', '관계', '감정', '일본', '실적', '유니클로', '대비', '이후', '제품', '운영', '매출', '이익', '재팬', '코리아', '국내', '지난해']",머니S
762,기업 채용구직자 취업 돕는 도약보장 패키지 본사업 운영,"['채용', '사업', '보장', '기업', '도약', '참여', '진로', '센터', '고용', '지원', '패키지', '취업', '구직', '일자리']",연합뉴스
763,정부 외국인 고용 범위 확대에외식업계 인력난 심화 한시름놨다,"['지속', '협회', '농림축산식품부', '허용', '업계', '한국', '음식점', '제한', '고용', '영세', '범위', '외식', '인력', '취업', '비자', '확대', '정부', '외국인']",이데일리
764,단독SR 기장 80퍼센트 신규노선 운행 교육 이수 거부노사 합의 없었다,"['해당', '에스', '체계', '동해', '업무', '우려', '시작', '구간', '참여', '신규', '추가', '행정', '근무', '노사', '확대', '안전', '교육', '경우', '운영', '정차', '상황', '합의', '부터', '증가', '노조', '열차', '운행', '노선']",뉴시스
765,철도노조 다음달 2일 총파업 인력감축민영화 중단 촉구,"['전국', '코레일', '철도', '중지', '위원장', '이용', '대책', '지연', '기간', '인력', '경우', '분리', '정부', '노조', '열차', '운행', '작업']",여성신문
766,코레일 노동자에 혐오 드러낸 원희룡 장관 철도 민영화 향한 포석 아니길,"['개선', '도입', '국토부', '사람', '한국', '관련', '과정', '인력', '구조', '요구', '철도공사', '노동자', '작업', '업무', '철도', '사고', '조성', '주의', '시멘트', '형태', '시설', '사망', '코레일', '근무', '대화', '현장', '노사', '안전', '담당', '분리', '정부', '연결', '관료', '장관', '체제', '위험', '화물', '합의', '협의', '노조', '열차']",프레시안
767,대출증가 원인 지목된 특례보금자리론추가 금리인상하나,"['주택', '고정', '관련', '특례', '상품', '금융', '소득', '금리', '서울', '구입', '기준', '포인트', '용도', '속도', '추가', '적용', '신청', '부담', '보금자리', '공급', '인상', '대출', '상황', '가계', '비율', '증가', '가격', '최근', '당국']",뉴시스
768,대출금리 과해 올 상반기 은행 민원 70퍼센트 늘었다,"['카드', '은행', '대출', '상반기', '업계', '금리', '관련', '동기', '결제', '기간', '금감원', '대비', '민원', '금융', '접수', '처리', '증가']",서울경제
769,원스톱 대환 대출로 1조원 이동 국민체감 금융서비스 늘려갈 것,"['세계', '주택', '서비스', '오픈', '회사', '관련', '결제', '연내', '전산', '취임', '누적', '추진', '피해', '평가', '금융', '인프라', '원장', '가동', '신용', '시스템', '지급', '금리', '온라인', '오후', '기간', '현금', '담보', '국민', '거래', '기업', '보안', '혁신', '공동', '구축', '국가', '노력', '효과', '자금', '준비', '대비', '확대', '이동', '처리', '중심', '운영', '은행', '방식', '정보', '대출', '제공', '이용', '센터', '상황', '안정', '모바일', '분당', '대응', '입출금', '지난해']",문화일보
770,피치 등급경고에 은행주 줄하락 3대지수 1퍼센트 넘게 빠져 뉴욕마감,"['강등', '지적', '전망', '예상', '소매', '관련', '상승', '우려', '중국', '환경', '영업', '포인트', '하반기', '개별', '피치', '소비', '하락', '주가', '지수', '판매', '전월', '이후', '은행', '증시', '은행권', '등급', '증가', '신용등급']",머니투데이
771,중소기업 맥박 짚는 스타트업대안신용평가로 자금숨통 틔운다,"['카드', '집중', '개발', '평가', '금융', '대표', '대상', '모형', '역할', '하위', '신용', '이사', '기자', '기준', '재무', '데이터', '법인', '진행', '중소기업', '실제', '올해', '기업', '대안', '성능', '위원장', '자금', '조달', '차주', '테스트', '기존', '모습', '은행', '사업', '사진', '스타트업', '정보', '제공', '등급', '부실', '국내', '부도']",머니투데이
772,타다 이재웅 20년 전엔 이메일 사업도 우편법상 불법,"['사업', '혁신', '우편', '서비스', '이메일', '조선일보', '규제', '대표']",조선일보
773,팩트와이 20년 전엔 이메일도 불법이재웅 반론 사실일까,"['사업', '경찰', '정부', '우편', '편지', '이메일', '검찰', '기자', '사건', '채널', '의견', '배달', '불법', '기소', '대표', '과거']",YTN
774,다음 한메일넷 퀵 청구서 서비스 실시,"['카드', '아이', '신청', '서비스', '이메일', '온라인', '실시', '다음', '고지서', '확대', '기능', '업체', '제휴', '뉴스', '관리', '사용자', '청구']",아이뉴스24
775,국민 적대 부추긴 최초 대통령 사상 최악 경축사 왜 논썰,"['사상', '민주주의', '극우', '문제', '광복절', '보수', '행동', '공산', '메시지', '대통령', '최초', '최악', '위장', '대표', '윤석열', '자유', '인권', '반대', '분열', '전체', '자신', '주의', '비판', '언어', '지금', '느낌', '정치', '국민', '사회', '교란', '가능성', '얘기', '축사', '진영', '발언', '국가', '논설', '정부', '정권', '한겨레', '진보', '독재', '운동', '딱지', '세력', '공격', '민주', '시대', '부정', '전체주의', '이번', '민주화', '생각']",한겨레
776,촌뜨기 노래 들어보세요 미국사회 분열을 심화시킨 우파 찬가래요,"['진영', '유튜브', '주의', '정치', '노래', '동영상', '가사', '우파', '정치인']",서울신문
777,프랑스 시위파업 소개했더니 수익 못 내게 노란딱지 붙인 유튜브 왜,"['설명', '차단', '지적', '문제', '해당', '채널', '구체', '영상', '부과', '이유', '파업', '기준', '역사', '유튜브', '콘텐츠', '광고', '유통', '딱지', '제재', '사건', '논란']",경향신문
778,날 세운 서민 교수 김채환이 극우 김어준 더탐사엔 극좌 딱지 붙어야,"['극우', '죽음', '딱지', '인재', '서울', '보수', '개발', '서민', '국민', '교수', '원장']",디지털타임스
779,단독 서울시에도 국가유공자 우선 주차구역 생긴다,"['설치', '구역', '국가', '서울', '관련', '주차장', '서울시', '주차', '조례']",서울신문
780,서울 청년정책 웹드라마로서울에 삽니다 크랭크인,"['청년', '참여', '서울', '수당', '서울시', '드라마', '도움', '공감', '정책']",더팩트
781,서울시 국민통합위와 정책 협력불평등사회갈등 해소,"['동행', '업무', '소득', '위원회', '불평등', '협약', '서울', '의회', '서울시', '지역', '국민', '협의', '정책']",연합뉴스
782,강남구 자립준비청년 사회 정착 돕는다,"['시설', '물품', '사회', '청년', '지급', '지원', '준비', '최초', '정착', '예비', '최대', '보호', '자치구', '상담']",오마이뉴스
783,전기차로 진격 LG이노텍 2세대 충전 통신 모듈 양산,"['사업', '전기차', '통신', '정보', '세대', '충전기', '시스템', '모듈', '제어', '배터리', '파워', '전장', '차량', '성장', '부품', '충전']",전자신문
784,전기차 증가충전 대기 증가 차주들 충전 인프라 늘려야,"['세계', '충전기', '시간', '상용차', '거리', '주행', '대수', '보급', '부족', '목소리', '출시', '전기차', '일보', '건물', '기준', '사이', '택시', '시설', '설치', '고속도로', '차주', '전기', '등록', '경우', '충전', '도심', '지난해', '트럭', '이용', '일반', '증가', '운행']",세계일보
785,농협 전기차 충전 운영시스템 구축 돌입농협은행 금융 융합 시너지,"['운영', '지주', '전기차', '사업', '방식', '충전기', '구축', '시스템', '관련', '농협', '지역', '사업자', '금융', '플랫폼', '위치', '충전']",전자신문
786,책은 미래 예산 삭감 말라11년 만에 출판계 대규모 집회,"['협회', '한국', '삭감', '회장', '대표', '산업', '목소리', '세종', '학술', '지급', '서울', '지원', '예산', '비판', '오후', '부회장', '문화', '정책', '진흥', '단체', '불법', '정부', '사업', '문학', '장관', '대회', '협의']",한겨레
787,1억 이하 현금뿌리기 RD예산 쳐낸다진짜 RD 키운다,"['부문', '문제', '확보', '대통령', '성과', '윤석열', '과학기술', '국제', '글로벌', '이하', '의지', '차원', '경쟁력', '서울', '판단', '예산', '지원', '경기', '재정', '기술', '회의', '전략', '중소기업', '올해', '혁신', '복지', '국가', '수준', '확대', '정부', '다수', '뉴스', '중심', '사업', '필요', '투자', '협력', '부양', '내년', '검토', '증가', '지난해', '관계자']",머니투데이
788,RD 예산 비효율 제거해야지만신성장동력 일괄삭감 우려도,"['문제', '한국', '추진', '과정', '과학기술', '우려', '시스템', '부처', '예산', '출연', '방안', '과제', '관리', '국가', '발생', '정부', '사업', '연구', '연구원', '미래', '대응', '협의', '효율']",이데일리
789,뉴스in뉴스 과학계도 카르텔 논란연구개발예산 삭감 지시로 비상,"['지적', '문제', '삭감', '지시', '설정', '대통령', '규모', '과학기술', '반도체', '부분', '연구개발', '국제', '기자', '예산', '출연', '해상도', '속도', '얘기', '내용', '재생', '현장', '경우', '정부', '뉴스', '앵커', '카르텔', '연구', '논란', '내년', '협의', '효율']",KBS
790,수출입물가 석 달 만에 상승유가 오르자 다시 들썩,"['동월', '제품', '소비자', '유제품', '국제', '하락', '금속', '영향', '품목', '상승', '한국은행', '석탄', '대비', '수입', '물가', '가격', '유가', '수출']",헤럴드경제
791,맥주탁주 주세 물가연동제 폐지생맥주는 감세 연장 2023 세법개정안,"['도입', '한도', '소비자', '정부', '인상', '세금', '당시', '부담', '물가', '세율', '반영', '연장', '폐지', '가격', '적용', '맥주']",한국경제
792,서민 급전 수요 여전카드론리볼빙 잔액 모두 늘었다,"['카드', '연체', '서비스', '신용', '대출', '대금', '금리', '기준', '결제', '이용자', '채무자', '현금', '이상', '경우', '증가', '일부']",서울경제
793,카드값 걱정말고 쓰세요 달콤한 유혹 리볼빙대가는 혹독 수수료 연 20퍼센트,"['카드', '서비스', '업계', '결제', '최고', '연장', '활용', '만기', '상환', '신용', '금리', '평균', '수수료', '하락', '부담', '신용카드', '경우', '연체', '이용', '대금', '금액', '점수', '증가', '거부']",매일경제
794,월소득 397만원도 기초연금 과잉복지 논란,"['연금', '소득', '노인', '하위', '문제', '지급', '기초', '공제', '기준', '수준', '국민연금', '금액', '산정', '선정', '인정', '재산', '계산', '올해']",문화일보
795,2분기 가계소득 양극화 추이 주목기재위 공방 전망기재부 주간예보,"['예정', '위원회', '전보', '동향', '결과', '물가', '조사', '전체', '기획', '실질', '소득', '주간', '세종', '기자', '재정', '평균', '국회', '사회', '회의', '요금', '부총리', '주요', '발표', '가구', '차관', '정부', '사업', '장관', '계획', '가계', '통계청', '기재부', '증가']",이데일리
